Soma k1,Desvio Padrão k1,Soma k2,Desvio Padrão k2,Soma k3,Desvio Padrão k3,Soma k4,Desvio Padrão k4
27105.0,3.409670014733831,45.0,0.16532992583014122,28515.0,3.215221063064716,0.0,0.0
27125.0,3.765923224705331,51.0,0.17566725470331687,28534.0,3.690001482045773,83.0,0.2217746251828644
19354.0,3.5964546344281896,586.0,0.915620520466858,20335.0,3.759310057626931,588.0,0.9333776031167665
17423.0,3.4474102032359015,575.0,0.8910525289650436,18297.0,3.6245145687905573,569.0,0.9146889413210373
21237.0,3.7416276851625683,601.0,0.9364992575410832,22355.0,3.9063837477102785,599.0,0.9443084026815605
34615.0,4.643214765588062,672.0,1.0215674231297707,36459.0,4.7122396728493126,690.0,1.003256416625381
32720.0,4.562756842085714,668.0,1.0280776964801834,34480.0,4.6872166581031856,690.0,1.0082278698290383
21657.0,3.791764873957113,538.0,0.8628070105765252,22795.0,3.9944871678821303,535.0,0.8551715379822927
32099.0,4.067160739923491,718.0,1.0606005079670668,33804.0,3.9246010943788923,757.0,1.0951153977435437
21657.0,3.791764873957113,538.0,0.8628070105765252,22795.0,3.9944871678821303,535.0,0.8551715379822927
31106.0,4.124657372134078,701.0,1.0564901723986835,32727.0,4.02450846183419,735.0,1.0745229682863926
22716.0,3.8385861655041693,560.0,0.8845903006477066,23893.0,4.068771649327964,557.0,0.886388168002597
25232.0,6.186242801571888,1044.0,1.4728352759219208,26504.0,6.384514468618581,1027.0,1.3923438815088034
25021.0,6.26106392591347,1071.0,1.4966837038516188,26268.0,6.47085340198648,1039.0,1.4018513150027716
26659.0,5.633719595824325,932.0,1.3017080125742486,28028.0,5.845164133709163,916.0,1.2960492853283012
25718.0,5.985048950301075,1003.0,1.4018390543764288,27024.0,6.19307274299277,986.0,1.3528621280455744
27379.0,5.357411593705956,860.0,1.2363631141375901,28782.0,5.5522403980285295,866.0,1.2397775758175336
30344.0,4.553984519077772,1503.0,1.4635400948983255,32005.0,4.720896655760958,1382.0,1.263996019574429
30230.0,4.577112729385196,1451.0,1.5384904076317798,31811.0,4.22408824296735,1445.0,1.4343954246911832
30045.0,4.375516710558308,1432.0,1.4620960980729003,31648.0,4.2537160224913935,1435.0,1.4102270151911713
30404.0,4.653626945727386,1309.0,1.2604747059639871,31998.0,4.156019542482928,1543.0,1.48470733121885
30311.0,4.293312341232,1207.0,1.3281729403112383,31917.0,4.467150544180821,1486.0,1.4335004141959637
30221.0,4.173201287306305,1515.0,1.5232539953582922,31795.0,4.244756646072305,1365.0,1.3144591033482176
29890.0,4.300249811057493,1311.0,1.4249560026102561,31483.0,4.582708285978391,1321.0,1.3771232186609155
27091.0,4.339180105086098,1331.0,1.343915542128671,28574.0,4.6393747895055855,1282.0,1.2837439142991098
27277.0,4.350811301857965,1601.0,1.8015617140067668,28743.0,4.261526235913021,1177.0,1.2341923915561142
27112.0,3.8604695310285764,257.0,0.5498405308587209,28537.0,3.883118058902536,281.0,0.5417848829332542
27112.0,3.8604695310285764,257.0,0.5498405308587209,28537.0,3.883118058902536,281.0,0.5417848829332542
27071.0,3.331534872903929,73.0,0.2086704564019545,28511.0,3.1836299422789387,0.0,0.0
27071.0,3.331534872903929,73.0,0.2086704564019545,28511.0,3.1836299422789387,0.0,0.0
27080.0,3.709194656525861,62.0,0.20554424706130797,28538.0,3.6972200282780037,59.0,0.19497495832798628
32705.0,4.554418141692197,792.0,1.1741912110044088,34473.0,4.794832464161287,654.0,0.8904624851727332
36494.0,4.6652624189320795,817.0,1.1963014291452636,38461.0,4.823035505195354,669.0,0.9011362185457868
17381.0,3.4229943374734058,678.0,1.0267355733098955,18307.0,3.716230816886244,526.0,0.8058681266187414
32705.0,4.554418141692197,792.0,1.1741912110044088,34473.0,4.794832464161287,654.0,0.8904624851727332
17381.0,3.4229943374734058,678.0,1.0267355733098955,18307.0,3.716230816886244,526.0,0.8058681266187414
30073.0,4.0997080212345605,798.0,1.16404400153087,31687.0,4.23111756624358,662.0,0.9131324862800578
30073.0,4.0997080212345605,798.0,1.16404400153087,31687.0,4.23111756624358,662.0,0.9131324862800578
23767.0,3.9402624734115115,694.0,1.0322843297754742,25020.0,4.232593029101664,562.0,0.8179996561735218
31080.0,4.000546837621077,824.0,1.1841769293479756,32756.0,4.13240169272059,676.0,0.9193713885041236
23767.0,3.9402624734115115,694.0,1.0322843297754742,25020.0,4.232593029101664,562.0,0.8179996561735218
26208.0,5.79703372424208,1203.0,1.644782351673011,27556.0,6.266916606274572,907.0,1.2105898291225645
24904.0,6.257657309249205,1320.0,1.7925191770243352,26200.0,6.738462361696472,1004.0,1.2951809719108756
25085.0,6.196331292335409,1301.0,1.7764297718668756,26379.0,6.684951588035249,983.0,1.2755070989120367
26470.0,5.719644738749078,1162.0,1.5929723593019434,27820.0,6.158517983248892,884.0,1.1889044326605902
27349.0,5.3394243823070475,1054.0,1.4683488813970609,28765.0,5.761739883435818,817.0,1.1005167465218328
30857.0,4.625910003380416,1472.0,1.5003666218628033,32580.0,4.526156620135896,1378.0,1.3193742598292568
30020.0,3.9540920259902905,1689.0,1.5874605063985057,31646.0,4.38845627043269,1424.0,1.3680825998454917
30293.0,4.371916368639158,1860.0,1.9538023825351427,31934.0,4.255825235779778,1470.0,1.4069998001065955
30333.0,4.262642547103264,1152.0,1.2284543133547947,31931.0,4.229806760878681,1322.0,1.2965573406139814
30499.0,4.309210656764763,1486.0,1.4070975223842874,32062.0,4.363456019888364,1381.0,1.311255213288016
30413.0,4.077904974907458,1594.0,1.528883886205882,32119.0,4.476616284580912,1329.0,1.3107963645719345
27643.0,4.360357237013385,1441.0,1.5674819327108687,29028.0,4.675702487327438,1608.0,1.6139934944106806
27051.0,4.657462048624229,1494.0,1.6690149602385234,28526.0,4.602789745089384,1339.0,1.3906887625831308
30035.0,4.092503388437815,756.0,1.126607185313497,31627.0,4.312774945945475,618.0,0.8836350703203217
27003.0,3.9015016640230975,281.0,0.5709911202242991,28456.0,3.9623257059459407,205.0,0.4628271646900169
27003.0,3.9015016640230975,281.0,0.5709911202242991,28456.0,3.9623257059459407,205.0,0.4628271646900169
27033.0,3.262051633462444,67.0,0.20030348068618278,28455.0,3.1353438183674527,0.0,0.0
27033.0,3.262051633462444,67.0,0.20030348068618278,28455.0,3.1353438183674527,0.0,0.0
27023.0,3.681322739094604,67.0,0.20030348068618278,28479.0,3.680404136691377,69.0,0.20920142058552088
32634.0,4.593798639198283,747.0,1.1347478726021036,34371.0,4.78744937146859,623.0,0.8826166265004303
19247.0,3.655442806196672,628.0,0.9897948019665489,20269.0,3.880622886132457,515.0,0.7718623480744479
34531.0,4.659484572822943,750.0,1.1402953290705,36401.0,4.865535644651573,632.0,0.8903510543600205
19247.0,3.655442806196672,628.0,0.9897948019665489,20269.0,3.880622886132457,515.0,0.7718623480744479
22646.0,3.9523867393639502,613.0,0.977287181116687,23850.0,4.177464654249034,512.0,0.7542214528903298
21619.0,3.8879440562301046,593.0,0.9398202537586642,22755.0,4.102608497575049,492.0,0.7469563240243702
22646.0,3.9523867393639502,613.0,0.977287181116687,23850.0,4.177464654249034,512.0,0.7542214528903298
23701.0,4.026562148331378,631.0,0.9918887837731607,24967.0,4.233391767764354,530.0,0.7795982539103073
24315.0,6.491098923477827,1255.0,1.7415168271868635,25556.0,6.969612166397783,1024.0,1.3767352686700518
26122.0,5.845601845618635,1086.0,1.5360007934568263,27483.0,6.240139440298991,900.0,1.2134017265522576
24143.0,6.554875064360494,1263.0,1.755708435183644,25365.0,7.021951490460114,1046.0,1.3897341247519253
26688.0,5.608038872903788,1032.0,1.4603852231517547,28061.0,6.006854125444949,847.0,1.1588300606107007
30050.0,4.618673882999318,1606.0,1.7574799963299723,31641.0,4.65150844988752,1051.0,1.0436188166064273
29975.0,4.649200830183076,1637.0,1.6132545472971709,31521.0,4.634085628187615,1299.0,1.2674714925295165
28038.0,9.44269219754091,1131.0,1.4447154510058373,29648.0,10.276142272273189,1268.0,1.515979468858335
27845.0,9.38552690233079,925.0,1.2743219704513455,29262.0,8.94128757156932,901.0,1.2883187627194599
27454.0,9.550120336283726,1210.0,1.327812463226641,28951.0,10.454805993387684,1236.0,1.522167451366636
27226.0,9.558097924665764,1136.0,1.4877499789951267,28644.0,9.156991522874748,954.0,1.3117682483960345
27823.0,10.126895482297375,894.0,1.149042400218547,29432.0,9.728834719533475,714.0,0.8801198426918915
27901.0,10.21052993161349,1127.0,1.3306881149897598,29525.0,9.116690887288819,837.0,1.0509354092307481
27869.0,10.005163491136713,883.0,1.110094133114395,29515.0,8.638123507705536,619.0,0.8152930358926169
28115.0,9.18421656889552,618.0,1.001654100725395,29700.0,9.93641503511201,421.0,0.6266101135275427
28115.0,9.18421656889552,618.0,1.001654100725395,29700.0,9.93641503511201,421.0,0.6266101135275427
28053.0,8.50331716063649,112.0,0.25514701644346144,29664.0,9.279730599537897,0.0,0.0
28053.0,8.50331716063649,112.0,0.25514701644346144,29664.0,9.279730599537897,0.0,0.0
28042.0,8.919182189948808,74.0,0.21002604005218017,29641.0,9.71129977703165,119.0,0.2694315485888763
36664.0,10.003638088215707,1136.0,1.62007715865634,38772.0,10.772926424607197,1208.0,1.386984138337566
33294.0,9.954191249795233,1159.0,1.562339866794354,35203.0,10.787521563564775,1240.0,1.4476273691803427
34991.0,10.01922213095283,1142.0,1.5777550308904102,37021.0,10.827755837862941,1216.0,1.4212318600425478
18671.0,8.04542181053144,990.0,1.2112590298941015,19772.0,8.840514337412728,1156.0,1.41261946397464
36664.0,10.003638088215707,1136.0,1.62007715865634,38772.0,10.772926424607197,1208.0,1.386984138337566
30755.0,9.496915103567844,1152.0,1.4900838902558473,32535.0,10.339913846806219,1329.0,1.575416487591456
23892.0,8.830087414629597,1031.0,1.303516727692821,25278.0,9.578661098373823,1104.0,1.3384319183283102
23892.0,8.830087414629597,1031.0,1.303516727692821,25278.0,9.578661098373823,1104.0,1.3384319183283102
22927.0,8.657345846700073,997.0,1.247433458896706,24246.0,9.379371564102788,1070.0,1.2899703242710663
22927.0,8.657345846700073,997.0,1.247433458896706,24246.0,9.379371564102788,1070.0,1.2899703242710663
28324.0,12.061622766029453,1367.0,1.7548271594020306,29985.0,13.122817898964193,1558.0,1.7998085835721531
26558.0,13.746281258489512,1479.0,1.8631038240997202,28142.0,14.955254041222437,1818.0,2.089900939638049
28368.0,12.003784819797461,1366.0,1.7521018627636924,30032.0,13.068601684954668,1550.0,1.795556581536767
28017.0,12.4017090398612,1395.0,1.7840849151245577,29662.0,13.487762914490304,1605.0,1.850504048732399
28265.0,12.103772897711481,1372.0,1.765911591784821,29936.0,13.177856426596854,1559.0,1.8051920560912627
30991.0,8.906202170924203,1465.0,1.5479036983530339,32799.0,9.661845041676823,1875.0,1.7442287649201866
30880.0,8.930005599102389,1794.0,1.7132712679257773,32683.0,9.614749228886577,1900.0,1.956679266001457
31456.0,8.732161817098902,1706.0,1.7505316156813622,33227.0,9.253244173498016,1849.0,1.8138786782403615
30903.0,9.203425631762066,1910.0,1.8590887384683927,32730.0,9.885372321642722,1734.0,1.6890784284632847
31184.0,9.167668733107671,1568.0,1.6858528998699738,32888.0,9.750293585323469,1825.0,1.7362602366508886
28344.0,9.363494272973098,1856.0,1.8803324174198561,29917.0,10.02787347768085,1670.0,1.710434429465216
28176.0,9.281791314180685,2081.0,1.9323559737726896,29782.0,10.064892495079121,1715.0,1.6535443702468342
28394.0,9.188341032934074,1722.0,1.7300103865295144,30014.0,9.9212800805894,1716.0,1.6642547130772982
26693.0,9.886301898808016,590.0,0.938228883322188,28270.0,10.531335311227156,407.0,0.605944188333381
27386.0,9.296382949163617,247.0,0.4588500401819749,28750.0,9.013754680348251,281.0,0.5169921269951796
27386.0,9.296382949163617,247.0,0.4588500401819749,28750.0,9.013754680348251,281.0,0.5169921269951796
27836.0,8.56844465174398,86.0,0.23897894781758497,29275.0,8.271108766929316,0.0,0.0
27836.0,8.56844465174398,86.0,0.23897894781758497,29275.0,8.271108766929316,0.0,0.0
27838.0,8.952708999934043,109.0,0.2801499319560867,29266.0,8.5805840965228,99.0,0.25602047647600373
18596.0,7.8755154593207415,841.0,1.1545966219312267,19526.0,7.426707610879803,798.0,1.159740676832541
36543.0,10.048187628093684,857.0,1.1921538740343043,38491.0,9.655368467043347,864.0,1.2261321299109653
34885.0,10.042502936737186,886.0,1.2327250048165648,36732.0,9.617793081055549,867.0,1.2412680952860264
34885.0,10.042502936737186,886.0,1.2327250048165648,36732.0,9.617793081055549,867.0,1.2412680952860264
33140.0,9.943331622248149,894.0,1.2425974559365554,34896.0,9.501784043010028,893.0,1.2655518497378921
24747.0,8.912008905649444,879.0,1.1989837819482798,26016.0,8.496169725235013,817.0,1.1989108012587926
31314.0,9.368226803269657,969.0,1.3574215849819833,32968.0,8.935545590505374,952.0,1.3545202102589684
23775.0,8.75747392855811,858.0,1.166698734678323,24946.0,8.34433481096606,790.0,1.1768436334109982
23775.0,8.75747392855811,858.0,1.166698734678323,24946.0,8.34433481096606,790.0,1.1768436334109982
30493.0,9.505840125121766,955.0,1.3240525799132752,32101.0,9.054647438435966,946.0,1.3478402863470136
28348.0,11.81816160618901,1158.0,1.5624294984094482,29735.0,11.274601139702238,1105.0,1.5426963762759671
27557.0,12.632976301504526,1255.0,1.6704433122303193,28911.0,12.09119771194628,1166.0,1.645121101165504
26727.0,13.426726364210115,1315.0,1.7561026406150069,28036.0,12.85372489786521,1240.0,1.743738799247181
28348.0,11.81816160618901,1158.0,1.5624294984094482,29735.0,11.274601139702238,1105.0,1.5426963762759671
26727.0,13.426726364210115,1315.0,1.7561026406150069,28036.0,12.85372489786521,1240.0,1.743738799247181
30994.0,8.769958576726575,1723.0,1.9205377461468962,32543.0,8.45239312913065,1560.0,1.700918869317405
30483.0,8.898970950867016,1518.0,1.526392294759116,32091.0,8.419836116835945,1626.0,1.6442280673617027
30819.0,9.043757321178791,1523.0,1.6334959395036768,32409.0,8.573376281219376,1424.0,1.4808443537387714
30857.0,8.76543172692452,1744.0,1.9024720760105787,32447.0,8.454736814908847,1377.0,1.4448008891798898
30842.0,8.92713201075799,1521.0,1.5833310169939196,32384.0,8.589668212451514,1361.0,1.432502045155608
27995.0,8.920341374318305,1789.0,1.9340169297022713,29465.0,8.54768277718441,1778.0,1.7385693651678096
27967.0,9.066811711366626,1629.0,1.7092531949290017,29400.0,8.730442428651598,1557.0,1.6874248825873703
27577.0,8.86898279733223,1617.0,1.6986795193252315,29056.0,8.261092542757284,1706.0,1.8064082975617666
28152.0,9.305561509119157,1633.0,1.781558197021641,29684.0,8.894295573568488,1523.0,1.6300487674836603
26693.0,9.886301898808016,590.0,0.938228883322188,28270.0,10.531335311227156,407.0,0.605944188333381
26693.0,9.886301898808016,590.0,0.938228883322188,28270.0,10.531335311227156,407.0,0.605944188333381
27463.0,8.670631802779715,216.0,0.379835490706174,29023.0,9.483601615914441,0.0,0.0
27463.0,8.670631802779715,216.0,0.379835490706174,29023.0,9.483601615914441,0.0,0.0
27452.0,9.066707988570052,63.0,0.20080988365864863,28964.0,9.911331583092153,111.0,0.2613658534985012
32858.0,10.03119813070702,1100.0,1.2373737309317665,34639.0,10.92389294662736,1214.0,1.452772672340721
32858.0,10.03119813070702,1100.0,1.2373737309317665,34639.0,10.92389294662736,1214.0,1.452772672340721
20088.0,8.388726065380846,1026.0,1.135252587532836,21186.0,9.234137666154863,1141.0,1.44033945109304
21948.0,8.674470805184601,1087.0,1.2006559079832155,23110.0,9.518959288572464,1166.0,1.4607954810650259
34604.0,10.072797215768816,1068.0,1.2013299921337184,36507.0,10.934730917328281,1197.0,1.428612608223447
24397.0,9.068299674380803,1107.0,1.2070352042815486,25744.0,9.896307392153902,1114.0,1.3843720372428794
23421.0,8.921724692254015,1090.0,1.1925386524134134,24710.0,9.737522063518007,1081.0,1.3482973927791302
22473.0,8.737908408731176,1076.0,1.1854297743856443,23717.0,9.528147261371174,1043.0,1.2997822834517325
30871.0,9.534750566185515,1307.0,1.434255986347974,32549.0,10.436193761825956,1298.0,1.5690358305341532
24397.0,9.068299674380803,1107.0,1.2070352042815486,25744.0,9.896307392153902,1114.0,1.3843720372428794
26304.0,13.687591095587274,1439.0,1.5150906274460945,27731.0,14.886083567694191,1726.0,2.0673167240410937
26027.0,13.933391645050927,1441.0,1.5225799188794655,27380.0,15.174685952269325,1780.0,2.1306909090715154
26514.0,13.467968422798592,1427.0,1.5087855992071901,27968.0,14.661884258170911,1707.0,2.0417278796095726
27187.0,12.804708469323892,1417.0,1.5000144530553696,28689.0,13.958449488011732,1602.0,1.9215874784927176
26109.0,13.877163668573452,1435.0,1.5190425386983077,27479.0,15.09822732506618,1764.0,2.111751346631511
30945.0,9.342488940821658,1923.0,1.7215172042053484,32591.0,9.753034764081127,1656.0,1.5568477767591793
30617.0,8.920326835905454,1677.0,1.538931117488694,32222.0,9.999349900743548,1895.0,1.730716862856256
30263.0,8.93697618657312,1840.0,1.8152134860671347,31875.0,9.870639365531241,1665.0,1.6580031994465512
30450.0,8.921548264595108,1750.0,1.71645301057151,32118.0,9.653020819282427,1639.0,1.559657289078277
30364.0,8.959394161995553,1655.0,1.558667174022408,32105.0,9.94730206434765,1981.0,1.8317127188440332
27575.0,9.371269570307696,1921.0,1.9033850397055767,29143.0,10.29257831446402,2002.0,1.8955535965780554
27655.0,9.145135639200493,1812.0,1.7403142675965164,29129.0,9.923373587615,1743.0,1.890142087086312
27832.0,9.3292671201976,1651.0,1.5655219526966078,29263.0,10.319248379091134,1714.0,1.6247841202756752
26970.0,9.491474381649038,576.0,1.0501904589168576,28449.0,9.09649655688249,327.0,0.5613429071209505
26970.0,9.491474381649038,576.0,1.0501904589168576,28449.0,9.09649655688249,327.0,0.5613429071209505
27285.0,8.641993562504835,157.0,0.3138414956231887,28722.0,8.412423755226552,0.0,0.0
27285.0,8.641993562504835,157.0,0.3138414956231887,28722.0,8.412423755226552,0.0,0.0
27239.0,9.061044689183197,94.0,0.23515619808969526,28662.0,8.759141563960478,119.0,0.28955717807541914
21728.0,8.582021906287585,1013.0,1.3517683730488002,22874.0,8.186481902349751,887.0,1.2377573911615312
18169.0,7.959296819404023,955.0,1.2784229481572207,19079.0,7.556613385596421,832.0,1.1788129622633101
34325.0,10.128255167321516,962.0,1.2568804388246322,36176.0,9.807734192972402,922.0,1.28760861192367
21728.0,8.582021906287585,1013.0,1.3517683730488002,22874.0,8.186481902349751,887.0,1.2377573911615312
27578.0,9.40334706035569,1758.0,1.7986796372617333,28856.0,8.881161241639518,1606.0,1.6143840737259518
21728.0,8.582021906287585,1013.0,1.3517683730488002,22874.0,8.186481902349751,887.0,1.2377573911615312
23239.0,8.878803740334336,984.0,1.308825809647716,24412.0,8.526132989227884,843.0,1.2116219436668354
30604.0,9.612751622194343,1246.0,1.6301222155102357,32237.0,9.191908614883799,1000.0,1.3795379661321394
22266.0,8.711227579250815,963.0,1.2834023080760764,23463.0,8.332495476108882,818.0,1.1741479623539788
30604.0,9.612751622194343,1246.0,1.6301222155102357,32237.0,9.191908614883799,1000.0,1.3795379661321394
30604.0,9.612751622194343,1246.0,1.6301222155102357,32237.0,9.191908614883799,1000.0,1.3795379661321394
26632.0,13.001018229354191,1352.0,1.7845797824698115,27937.0,12.550436231835729,1254.0,1.7380264490219934
27486.0,12.113960889713159,1301.0,1.693945906566972,28874.0,11.6845137227657,1178.0,1.6257109021901774
27130.0,12.494322147979858,1323.0,1.7311564731054787,28499.0,12.063228588747501,1206.0,1.6547238251442442
25593.0,13.954142963986538,1402.0,1.8956360245310806,26801.0,13.46703148839324,1324.0,1.854115355095254
26408.0,13.214006773117683,1365.0,1.7986947307353185,27706.0,12.739308691506773,1264.0,1.7563171695340223
30026.0,9.317543181413221,1719.0,1.8395225900692278,31646.0,8.942862988858769,1287.0,1.3265955899877702
30631.0,8.79423281812433,1731.0,1.849708486322912,32376.0,8.537843697327798,1601.0,1.598241098637812
30330.0,9.14586441718332,1489.0,1.4965166585691587,32083.0,9.073956357861492,1435.0,1.5074781041113003
30438.0,8.8987744064843,1649.0,1.6166128508010198,32128.0,8.658657517190525,1565.0,1.6632487740488493
30225.0,9.358881456102273,1794.0,1.7667904339507843,31867.0,8.722239691408108,1393.0,1.442701323689349
27459.0,9.518504162124161,1871.0,1.8760162870761543,28930.0,8.94781528852155,1550.0,1.5780600234148257
27399.0,9.449280705925451,1669.0,1.6974290071678992,28854.0,9.020122556678484,1494.0,1.5138893412333678
27895.0,9.788740642154893,1723.0,1.8623816027804292,29543.0,9.523653755748105,1362.0,1.2660463804695308
28395.0,9.959244586532405,1645.0,1.5917235891872055,30076.0,9.580331087702554,1503.0,1.4051510984143307
27772.0,9.901815174502097,420.0,0.7515608757778707,29384.0,9.487124169104144,283.0,0.47627747624152883
27772.0,9.901815174502097,420.0,0.7515608757778707,29384.0,9.487124169104144,283.0,0.47627747624152883
27822.0,9.125246486396957,80.0,0.21794494717703367,29487.0,8.839754640790376,0.0,0.0
27822.0,9.125246486396957,80.0,0.21794494717703367,29487.0,8.839754640790376,0.0,0.0
27819.0,9.57397267253124,60.0,0.18998355191963331,29473.0,9.240330059547386,71.0,0.2059268301484777
34883.0,10.874919378293109,916.0,1.2388477509363287,36959.0,10.38590388985836,730.0,0.8856274258964658
18497.0,8.633369829294642,802.0,1.001872465686127,19546.0,8.301474925427408,625.0,0.7964214395500664
18497.0,8.633369829294642,802.0,1.001872465686127,19546.0,8.301474925427408,625.0,0.7964214395500664
18497.0,8.633369829294642,802.0,1.001872465686127,19546.0,8.301474925427408,625.0,0.7964214395500664
20337.0,8.936547829524274,809.0,1.0295476479381611,21515.0,8.567288236914584,633.0,0.8141596031338082
32091.0,9.950622605363696,940.0,1.2144314513384442,33974.0,9.50837057215904,753.0,0.9064420055221404
23675.0,9.431164574662823,829.0,1.0797784422625782,25075.0,9.093360709021445,632.0,0.8017013159525186
23675.0,9.431164574662823,829.0,1.0797784422625782,25075.0,9.093360709021445,632.0,0.8017013159525186
23675.0,9.431164574662823,829.0,1.0797784422625782,25075.0,9.093360709021445,632.0,0.8017013159525186
32091.0,9.950622605363696,940.0,1.2144314513384442,33974.0,9.50837057215904,753.0,0.9064420055221404
26055.0,15.329294043085449,1372.0,1.6947547757714094,27244.0,14.95478163498217,1085.0,1.3022179097121187
26439.0,14.933876116379666,1333.0,1.6515985391053722,27703.0,14.530977027005962,1049.0,1.2597741303007457
26317.0,15.05721783678429,1344.0,1.660015060172648,27538.0,14.656495946763673,1064.0,1.2684734920367866
26317.0,15.05721783678429,1344.0,1.660015060172648,27538.0,14.656495946763673,1064.0,1.2684734920367866
27611.0,13.731565469179943,1229.0,1.5327618811723498,29119.0,13.244890509527627,966.0,1.1370953950746614
31002.0,9.725401582325533,1570.0,1.6308428610690853,32753.0,9.378919826364601,1423.0,1.3632267270615699
30626.0,9.613469635750665,1499.0,1.5009631022696728,32469.0,9.454744985158245,1270.0,1.231852644393801
30936.0,9.720289347545165,1573.0,1.6648093687792005,32686.0,9.207601394364332,1316.0,1.2107822884399986
31201.0,9.527591490475178,1823.0,1.7316753764418433,33059.0,9.135304947530487,1378.0,1.3093885739153217
30757.0,9.69508072345842,1298.0,1.393062610760909,32634.0,9.233660484201268,1288.0,1.2224872187470919
31146.0,9.58228109259481,1528.0,1.5298611048065769,32872.0,8.478087933018859,1394.0,1.3545011766329331
30867.0,9.65623808656223,1776.0,1.8915337691936667,32645.0,8.768800672519305,1236.0,1.2044682436660585
27918.0,9.867364057208997,1931.0,1.9216731601328565,29578.0,8.674953079844295,1538.0,1.4141246188013274
28264.0,10.108796911601301,1808.0,1.9730940170199698,29900.0,9.015048183454152,1568.0,1.4831048513169929
27848.0,10.023957551785623,403.0,0.7439314379531221,29475.0,8.953638728716665,342.0,0.5343790204527119
27848.0,10.023957551785623,403.0,0.7439314379531221,29475.0,8.953638728716665,342.0,0.5343790204527119
27954.0,9.199071879135415,118.0,0.2613636116600779,29579.0,8.431626636324392,0.0,0.0
27954.0,9.199071879135415,118.0,0.2613636116600779,29579.0,8.431626636324392,0.0,0.0
27886.0,9.649866498428878,54.0,0.1805849869175176,29542.0,8.720016395483439,110.0,0.25302853099996453
36633.0,10.859890922996188,1155.0,1.3590516856893264,38809.0,9.84538119421361,827.0,1.024556115776486
36633.0,10.859890922996188,1155.0,1.3590516856893264,38809.0,9.84538119421361,827.0,1.024556115776486
33229.0,10.826211663567962,1156.0,1.3617061907768504,35187.0,9.721139798623152,847.0,1.0543420267517556
20391.0,9.047390831580948,1033.0,1.2293467205695063,21590.0,7.961545763072646,754.0,0.9983353331922096
18524.0,8.760436276236476,1015.0,1.2044473252803545,19646.0,7.696089814802059,743.0,0.9842412607562233
31440.0,10.17859273180728,1190.0,1.3894552664623645,33262.0,9.04290459075512,868.0,1.102018035242618
32200.0,10.0296124052727,1196.0,1.3959741222529878,34065.0,8.87728348704574,869.0,1.1025607622144913
31440.0,10.17859273180728,1190.0,1.3894552664623645,33262.0,9.04290459075512,868.0,1.102018035242618
22789.0,9.34653760674909,997.0,1.194190200250781,24128.0,8.39932140116093,718.0,0.934009334803459
32200.0,10.0296124052727,1196.0,1.3959741222529878,34065.0,8.87728348704574,869.0,1.1025607622144913
27766.0,13.73130040955699,1542.0,1.7467644195769503,29366.0,12.29694518722028,1117.0,1.4078339690371873
26088.0,15.531080934693502,1783.0,1.9928104173189682,27271.0,14.164432775772385,1297.0,1.6721280182375393
26306.0,15.289262521047247,1739.0,1.9543100404938312,27539.0,13.914137917398081,1256.0,1.637841567429524
27820.0,13.676296784948768,1532.0,1.7221189709192568,29419.0,12.252181550008759,1112.0,1.398919225688174
28090.0,13.362188665690212,1488.0,1.69450582766776,29741.0,11.92339020515453,1089.0,1.3550367557284193
31053.0,9.686798180223175,1796.0,1.7139118267868974,32813.0,8.650935439845508,1484.0,1.387351343387824
31038.0,9.45078030839253,1659.0,1.8077652597544296,32837.0,8.610645459800038,1383.0,1.3289021255814892
30641.0,9.790834341841098,1708.0,1.6629623417263542,32386.0,8.734803857986737,1502.0,1.414654882824783
30630.0,9.46100343185119,1518.0,1.5288470942183852,32398.0,8.156783890572314,1224.0,1.1558654766018406
30900.0,9.409428449698739,1599.0,1.6764917564291808,32789.0,8.137948312343536,1293.0,1.257998006506767
30997.0,9.575693329173351,1817.0,1.8367038028422005,32836.0,8.189596678103264,1430.0,1.4017706436860489
27973.0,9.897460039544237,1591.0,1.6203682789338356,29645.0,8.152941738070682,1511.0,1.4764927562893764
28015.0,9.919105912801568,1553.0,1.6061637865968093,29735.0,8.606923425903997,1366.0,1.3350509119505518
23720.0,9.318563462251035,794.0,1.018570536340022,25185.0,8.121782415786265,545.0,0.7571985270554875
27874.0,9.807333910778198,360.0,0.7411983540186796,29502.0,8.515867450677002,218.0,0.3842992811598794
27874.0,9.807333910778198,360.0,0.7411983540186796,29502.0,8.515867450677002,218.0,0.3842992811598794
27893.0,9.060313335330903,61.0,0.19149800096867853,29515.0,8.07935193777168,0.0,0.0
27893.0,9.060313335330903,61.0,0.19149800096867853,29515.0,8.07935193777168,0.0,0.0
27899.0,9.49340640836444,38.0,0.1522692927021072,29543.0,8.32976475414372,54.0,0.1805849869175176
33203.0,10.596712178047255,933.0,1.193980835011601,35151.0,9.27670130538733,640.0,0.8344159634139319
36652.0,10.654350930488445,949.0,1.2465262670216781,38806.0,9.474669436845806,645.0,0.8143188775749952
33203.0,10.596712178047255,933.0,1.193980835011601,35151.0,9.27670130538733,640.0,0.8344159634139319
34985.0,10.678369180702408,938.0,1.2201684053850927,37027.0,9.422074956418836,646.0,0.8227915516702878
22760.0,9.156247866893949,764.0,0.9814498204187517,24103.0,7.9923545253808035,525.0,0.7419292313792468
